Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Umair Saleem,2 years ago,"Sir will wordpress kill web development by coding in future?
Plz reply Sir",https://yt3.ggpht.com/ytc/AGIKgqNfYnwZkEDWI-4RLal6SfVNoZUkaev8SIHn4g=s48-c-k-c0x00ffffff-no-rj,0
Qari Sagheer,1 month ago,Kia virtual university ki degree ka scope hota hai job ka liya,https://yt3.ggpht.com/ytc/AGIKgqNbGC1EuU3WnSsQl2gbbwWysIsflNnlQoV7E675NvvmUZ3boO8YIYpn-NWZk9l3=s48-c-k-c0x00ffffff-no-rj,0
Najam Ul hassan,2 years ago,waiting for your videos sir ap time niakal kr bana diye kry video bohat helpfull hoti ha apki videos,https://yt3.ggpht.com/ytc/AGIKgqP3GgueYXBR9GQpNPteoeGVLjAtjX1tjg5ddBDT=s48-c-k-c0x00ffffff-no-rj,0
F M,2 years ago,,https://yt3.ggpht.com/ytc/AGIKgqMwWLNvGalXMiuArhC0UTdJ0UPIrnNWV789zA=s48-c-k-c0x00ffffff-no-rj,0
SARAH,1 year ago,Hello! Actually mera interest coding and programming me boht h or theories wagera me ni h itna. Me ny field bhi esi choose krni h jisme agay jobs me teaching ya research type jobs na hoon bal k programmer ya developer type jobs hon. To konsi field behtr hogi mery liye CS ya software Engineering? Because me logon k comments sy boht confuse hun. Some say k CS kr k developer ni bn skty kuch kehty hn bn skty hn so Please guide me about this and clear my confusion ,https://yt3.ggpht.com/ytc/AGIKgqMkIuDX_5Ac20TXs0ByEENy8huyykku7P-WpE-QznQ=s48-c-k-c0x00ffffff-no-rj,0
Taimoor Cheema,1 year ago,How to crack HR interview,https://yt3.ggpht.com/ytc/AGIKgqNw3H_MNERSW0HnalAhe1rI1jJvd5hpJFpmod02zQ=s48-c-k-c0x00ffffff-no-rj,0
Abdul Haseeb,2 years ago,,https://yt3.ggpht.com/ytc/AGIKgqNUc6wFWOuuFULQmu6YkhdVxPMVRnjSTs0hLE-ILQ=s48-c-k-c0x00ffffff-no-rj,0
waao @,1 year ago,"Sir main ub..bscs , bsSE, ya engineering main admission lun uni main ??? Sir kia krun main....?????",https://yt3.ggpht.com/HU5wuM-hOQAH7E6wLAZyHBlgteFsPMao0euETRLFMVz8EG3RS3CsR5oo86zjCK1Id1YZxifH-A=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Ahmad,1 year ago,?Yar ik cheez or bhi batain kay ik github profile hona kitna important hay?,,0
N,1 year ago,Thanks bhi,,0
cricket updates with mosh,2 years ago,Assalam u allikum bhai,,0
Awais Saleem,2 years ago,Bro ,,0
